#,Date,"Abs Pres, kPa (LGR S/N: 1094066, SEN S/N: 1094066)","Temp, °C (LGR S/N: 1094066, SEN S/N: 1094066)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
14205,4/11/2024 9:00,107.431,16.808,101.092,0.647
14206,4/11/2024 9:15,107.414,16.808,101.102,0.645
14207,4/11/2024 9:30,107.414,16.808,101.115,0.643
14208,4/11/2024 9:45,107.397,16.808,101.093,0.644
14209,4/11/2024 10:00,107.363,16.808,101.061,0.644
14210,4/11/2024 10:15,107.312,16.808,100.992,0.645
14211,4/11/2024 10:30,107.278,16.808,100.974,0.644
14212,4/11/2024 10:45,107.244,16.808,100.92,0.646
14213,4/11/2024 11:00,107.09,16.808,100.762,0.646
14214,4/11/2024 11:15,107.005,16.808,100.643,0.65
14215,4/11/2024 11:30,107.09,16.808,100.739,0.649
14216,4/11/2024 11:45,107.124,16.808,100.779,0.648
14217,4/11/2024 12:00,107.141,16.808,100.809,0.647
14218,4/11/2024 12:15,107.073,16.808,100.727,0.648
14219,4/11/2024 12:30,107.039,16.808,100.735,0.644
14220,4/11/2024 12:45,107.056,16.808,100.715,0.648
14221,4/11/2024 13:00,107.039,16.808,100.743,0.643
14222,4/11/2024 13:15,107.005,16.808,100.738,0.64
14223,4/11/2024 13:30,106.988,16.808,100.697,0.642
14224,4/11/2024 13:45,106.971,16.808,100.654,0.645
14225,4/11/2024 14:00,106.937,16.808,100.64,0.643
14226,4/11/2024 14:15,106.92,16.808,100.618,0.644
14227,4/11/2024 14:30,106.868,16.808,100.588,0.641
14228,4/11/2024 14:45,106.851,16.808,100.557,0.643
14229,4/11/2024 15:00,106.817,16.808,100.535,0.642
14230,4/11/2024 15:15,106.8,16.808,100.505,0.643
14231,4/11/2024 15:30,106.8,16.808,100.521,0.641
14232,4/11/2024 15:45,106.749,16.808,100.48,0.64
14233,4/11/2024 16:00,106.715,16.808,100.43,0.642
14234,4/11/2024 16:15,106.732,16.808,100.427,0.644
14235,4/11/2024 16:30,106.715,16.808,100.402,0.645
14236,4/11/2024 16:45,106.732,16.808,100.384,0.648
14237,4/11/2024 17:00,106.698,16.808,100.369,0.646
14238,4/11/2024 17:15,106.698,16.808,100.38,0.645
14239,4/11/2024 17:30,106.681,16.808,100.358,0.646
14240,4/11/2024 17:45,106.63,16.808,100.313,0.645
14241,4/11/2024 18:00,106.596,16.808,100.249,0.648
14242,4/11/2024 18:15,106.562,16.808,100.236,0.646
14243,4/11/2024 18:30,106.527,16.808,100.177,0.648
14244,4/11/2024 18:45,106.51,16.808,100.164,0.648
14245,4/11/2024 19:00,106.476,16.808,100.092,0.652
14246,4/11/2024 19:15,106.442,16.808,100.089,0.649
14247,4/11/2024 19:30,106.442,16.808,100.078,0.65
14248,4/11/2024 19:45,106.442,16.808,100.089,0.649
14249,4/11/2024 20:00,106.459,16.808,100.085,0.651
14250,4/11/2024 20:15,106.442,16.808,100.083,0.649
14251,4/11/2024 20:30,106.442,16.808,100.086,0.649
14252,4/11/2024 20:45,106.442,16.808,100.064,0.651
14253,4/11/2024 21:00,106.425,16.808,100.031,0.653
14254,4/11/2024 21:15,106.391,16.808,100.013,0.651
14255,4/11/2024 21:30,106.408,16.808,100.031,0.651
14256,4/11/2024 21:45,106.374,16.808,100.019,0.649
14257,4/11/2024 22:00,106.357,16.808,100.012,0.648
14258,4/11/2024 22:15,106.374,16.808,100.044,0.646
14259,4/11/2024 22:30,106.357,16.808,100.028,0.646
14260,4/11/2024 22:45,106.374,16.808,100.053,0.645
14261,4/11/2024 23:00,106.374,16.808,100.048,0.646
14262,4/11/2024 23:15,106.357,16.808,100.026,0.647
14263,4/11/2024 23:30,106.374,16.808,100.02,0.649
14264,4/11/2024 23:45,106.357,16.808,100.035,0.646
14265,4/12/2024 0:00,106.357,16.808,100.01,0.648
14266,4/12/2024 0:15,106.357,16.808,100.017,0.647
14267,4/12/2024 0:30,106.357,16.808,100.028,0.646
14268,4/12/2024 0:45,106.34,16.808,100.003,0.647
14269,4/12/2024 1:00,106.34,16.808,99.989,0.649
14270,4/12/2024 1:15,106.323,16.808,100.007,0.645
14271,4/12/2024 1:30,106.323,16.808,99.975,0.648
14272,4/12/2024 1:45,106.34,16.808,99.99,0.648
14273,4/12/2024 2:00,106.323,16.808,99.969,0.649
14274,4/12/2024 2:15,106.306,16.808,99.939,0.65
14275,4/12/2024 2:30,106.306,16.808,99.925,0.652
14276,4/12/2024 2:45,106.323,16.808,99.943,0.652
14277,4/12/2024 3:00,106.306,16.808,99.94,0.65
14278,4/12/2024 3:15,106.34,16.808,99.962,0.651
14279,4/12/2024 3:30,106.34,16.808,99.977,0.65
14280,4/12/2024 3:45,106.306,16.808,99.969,0.647
14281,4/12/2024 4:00,106.357,16.808,99.98,0.651
14282,4/12/2024 4:15,106.408,16.808,100.013,0.653
14283,4/12/2024 4:30,106.391,16.808,100.035,0.649
14284,4/12/2024 4:45,106.425,16.808,100.054,0.651
14285,4/12/2024 5:00,106.425,16.808,100.054,0.651
14286,4/12/2024 5:15,106.51,16.808,100.153,0.649
14287,4/12/2024 5:30,106.562,16.808,100.181,0.652
14288,4/12/2024 5:45,106.596,16.808,100.183,0.655
14289,4/12/2024 6:00,106.63,16.808,100.214,0.655
14290,4/12/2024 6:15,106.664,16.808,100.246,0.655
14291,4/12/2024 6:30,106.715,16.808,100.294,0.656
14292,4/12/2024 6:45,106.766,16.808,100.342,0.656
14293,4/12/2024 7:00,106.8,16.808,100.413,0.652
14294,4/12/2024 7:15,106.817,16.808,100.466,0.649
14295,4/12/2024 7:30,106.834,16.808,100.484,0.648
14296,4/12/2024 7:45,106.851,16.808,100.491,0.649
14297,4/12/2024 8:00,106.886,16.808,100.53,0.649
14298,4/12/2024 8:15,106.886,16.808,100.55,0.647
14299,4/12/2024 8:30,106.886,16.808,100.602,0.642
14300,4/12/2024 8:45,106.92,16.808,100.632,0.642
14301,4/12/2024 9:00,106.954,16.808,100.66,0.643
14302,4/12/2024 9:15,106.971,16.808,100.681,0.642
14303,4/12/2024 9:30,106.971,16.808,100.675,0.643
14304,4/12/2024 9:45,106.988,16.808,100.709,0.641
14305,4/12/2024 10:00,106.988,16.808,100.723,0.64
14306,4/12/2024 10:15,107.005,16.808,100.759,0.638
14307,4/12/2024 10:30,106.988,16.808,100.726,0.639
14308,4/12/2024 10:45,106.971,16.808,100.726,0.638
14309,4/12/2024 11:00,106.971,16.808,100.706,0.64
14310,4/12/2024 11:15,106.971,16.808,100.704,0.64
14311,4/12/2024 11:30,106.954,16.808,100.706,0.638
14312,4/12/2024 11:45,106.954,16.808,100.686,0.64
14313,4/12/2024 12:00,106.954,16.808,100.682,0.64
14314,4/12/2024 12:15,106.954,16.808,100.713,0.637
14315,4/12/2024 12:30,106.937,16.808,100.667,0.64
14316,4/12/2024 12:45,106.937,16.808,100.668,0.64
14317,4/12/2024 13:00,106.903,16.808,100.647,0.639
14318,4/12/2024 13:15,106.903,16.808,100.63,0.641
14319,4/12/2024 13:30,106.889,16.903,100.61,0.641
14320,4/12/2024 13:45,106.886,16.808,100.624,0.639
14321,4/12/2024 14:00,106.868,16.808,100.604,0.64
14322,4/12/2024 14:15,106.851,16.808,100.602,0.638
14323,4/12/2024 14:30,106.851,16.808,100.596,0.639
14324,4/12/2024 14:45,106.851,16.808,100.6,0.638
14325,4/12/2024 15:00,106.872,16.903,100.582,0.642
14326,4/12/2024 15:15,106.868,16.808,100.62,0.638
14327,4/12/2024 15:30,106.851,16.808,100.638,0.634
14328,4/12/2024 15:45,106.872,16.903,100.605,0.64
14329,4/12/2024 16:00,106.889,16.903,100.618,0.64
14330,4/12/2024 16:15,106.906,16.903,100.596,0.644
14331,4/12/2024 16:30,106.923,16.903,100.611,0.645
14332,4/12/2024 16:45,106.923,16.903,100.632,0.642
14333,4/12/2024 17:00,106.937,16.808,100.649,0.642
14334,4/12/2024 17:15,106.974,16.903,100.71,0.64
14335,4/12/2024 17:30,106.974,16.903,100.713,0.639
14336,4/12/2024 17:45,106.974,16.903,100.676,0.643
14337,4/12/2024 18:00,106.974,16.903,100.63,0.648
14338,4/12/2024 18:15,106.974,16.903,100.63,0.648
14339,4/12/2024 18:30,107.008,16.903,100.639,0.65
14340,4/12/2024 18:45,107.025,16.903,100.661,0.65
14341,4/12/2024 19:00,107.059,16.903,100.679,0.652
14342,4/12/2024 19:15,107.076,16.903,100.69,0.652
14343,4/12/2024 19:30,107.111,16.903,100.704,0.654
14344,4/12/2024 19:45,107.213,16.903,100.814,0.653
14345,4/12/2024 20:00,107.23,16.903,100.864,0.65
14346,4/12/2024 20:15,107.298,16.903,100.906,0.653
14347,4/12/2024 20:30,107.332,16.903,100.926,0.654
14348,4/12/2024 20:45,107.349,16.903,100.911,0.657
14349,4/12/2024 21:00,107.366,16.903,100.94,0.656
14350,4/12/2024 21:15,107.384,16.903,100.955,0.657
14351,4/12/2024 21:30,107.418,16.903,100.952,0.66
14352,4/12/2024 21:45,107.418,16.903,100.943,0.661
14353,4/12/2024 22:00,107.418,16.903,100.989,0.657
14354,4/12/2024 22:15,107.435,16.903,100.995,0.658
14355,4/12/2024 22:30,107.452,16.903,101.024,0.656
14356,4/12/2024 22:45,107.469,16.903,101.03,0.658
14357,4/12/2024 23:00,107.503,16.903,101.025,0.662
14358,4/12/2024 23:15,107.52,16.903,101.043,0.661
14359,4/12/2024 23:30,107.537,16.903,101.061,0.661
14360,4/12/2024 23:45,107.554,16.903,101.085,0.661
14361,4/13/2024 0:00,107.588,16.903,101.102,0.662
14362,4/13/2024 0:15,107.571,16.903,101.098,0.661
14363,4/13/2024 0:30,107.588,16.903,101.072,0.665
14364,4/13/2024 0:45,107.571,16.903,101.084,0.662
14365,4/13/2024 1:00,107.588,16.903,101.068,0.666
14366,4/13/2024 1:15,107.588,16.903,101.085,0.664
14367,4/13/2024 1:30,107.588,16.903,101.102,0.662
14368,4/13/2024 1:45,107.605,16.903,101.108,0.663
14369,4/13/2024 2:00,107.622,16.903,101.114,0.665
14370,4/13/2024 2:15,107.622,16.903,101.098,0.666
14371,4/13/2024 2:30,107.639,16.903,101.12,0.666
14372,4/13/2024 2:45,107.656,16.903,101.125,0.667
14373,4/13/2024 3:00,107.656,16.903,101.137,0.666
14374,4/13/2024 3:15,107.656,16.903,101.142,0.665
14375,4/13/2024 3:30,107.656,16.903,101.137,0.666
14376,4/13/2024 3:45,107.674,16.903,101.154,0.666
14377,4/13/2024 4:00,107.674,16.903,101.16,0.665
14378,4/13/2024 4:15,107.708,16.903,101.171,0.668
14379,4/13/2024 4:30,107.759,16.903,101.21,0.669
14380,4/13/2024 4:45,107.776,16.903,101.221,0.669
14381,4/13/2024 5:00,107.776,16.903,101.226,0.669
14382,4/13/2024 5:15,107.793,16.903,101.243,0.669
14383,4/13/2024 5:30,107.81,16.903,101.265,0.668
14384,4/13/2024 5:45,107.844,16.903,101.293,0.669
14385,4/13/2024 6:00,107.878,16.903,101.32,0.67
14386,4/13/2024 6:15,107.912,16.903,101.348,0.67
14387,4/13/2024 6:30,107.895,16.903,101.364,0.667
14388,4/13/2024 6:45,107.912,16.903,101.457,0.659
14389,4/13/2024 7:00,107.912,16.903,101.468,0.658
14390,4/13/2024 7:15,107.947,16.903,101.489,0.659
14391,4/13/2024 7:30,107.964,16.903,101.526,0.657
14392,4/13/2024 7:45,107.947,16.903,101.508,0.658
14393,4/13/2024 8:00,107.981,16.903,101.535,0.658
14394,4/13/2024 8:15,107.998,16.903,101.539,0.66
14395,4/13/2024 8:30,107.998,16.903,101.564,0.657
14396,4/13/2024 8:45,107.981,16.903,101.639,0.648
14397,4/13/2024 9:00,107.998,16.903,101.657,0.648
14398,4/13/2024 9:15,107.981,16.903,101.69,0.642
14399,4/13/2024 9:30,107.998,16.903,101.671,0.646
14400,4/13/2024 9:45,107.929,16.903,101.642,0.642
14401,4/13/2024 10:00,107.964,16.903,101.652,0.645
14402,4/13/2024 10:15,107.947,16.903,101.672,0.641
14403,4/13/2024 10:30,107.947,16.903,101.688,0.639
14404,4/13/2024 10:45,107.947,16.903,101.678,0.64
14405,4/13/2024 11:00,107.947,16.903,101.668,0.641
14406,4/13/2024 11:15,107.947,16.903,101.669,0.641
14407,4/13/2024 11:30,107.912,16.903,101.639,0.641
14408,4/13/2024 11:45,107.912,16.903,101.625,0.642
14409,4/13/2024 12:00,107.912,16.903,101.636,0.641
14410,4/13/2024 12:15,107.861,16.903,101.603,0.639
14411,4/13/2024 12:30,107.861,16.903,101.597,0.64
14412,4/13/2024 12:45,107.861,16.903,101.614,0.638
14413,4/13/2024 13:00,107.844,16.903,101.578,0.64
14414,4/13/2024 13:15,107.844,16.903,101.614,0.636
14415,4/13/2024 13:30,107.827,16.903,101.588,0.637
14416,4/13/2024 13:45,107.827,16.903,101.559,0.64
14417,4/13/2024 14:00,107.844,16.903,101.562,0.642
14418,4/13/2024 14:15,107.81,16.903,101.577,0.637
14419,4/13/2024 14:30,107.793,16.903,101.561,0.636
14420,4/13/2024 14:45,107.776,16.903,101.531,0.638
14421,4/13/2024 15:00,107.776,16.903,101.562,0.635
14422,4/13/2024 15:15,107.776,16.903,101.539,0.637
14423,4/13/2024 15:30,107.759,16.903,101.534,0.636
14424,4/13/2024 15:45,107.759,16.903,101.529,0.636
14425,4/13/2024 16:00,107.776,16.903,101.498,0.641
14426,4/13/2024 16:15,107.776,16.903,101.47,0.644
14427,4/13/2024 16:30,107.793,16.903,101.466,0.646
14428,4/13/2024 16:45,107.793,16.903,101.487,0.644
14429,4/13/2024 17:00,107.776,16.903,101.498,0.641
14430,4/13/2024 17:15,107.776,16.903,101.526,0.638
14431,4/13/2024 17:30,107.793,16.903,101.555,0.637
14432,4/13/2024 17:45,107.793,16.903,101.514,0.641
14433,4/13/2024 18:00,107.793,16.903,101.482,0.644
14434,4/13/2024 18:15,107.81,16.903,101.457,0.649
14435,4/13/2024 18:30,107.827,16.903,101.433,0.653
14436,4/13/2024 18:45,107.827,16.903,101.441,0.652
14437,4/13/2024 19:00,107.844,16.903,101.448,0.653
14438,4/13/2024 19:15,107.878,16.903,101.476,0.654
14439,4/13/2024 19:30,107.895,16.903,101.492,0.654
14440,4/13/2024 19:45,107.929,16.903,101.515,0.655
14441,4/13/2024 20:00,107.947,16.903,101.499,0.658
14442,4/13/2024 20:15,107.964,16.903,101.509,0.659
14443,4/13/2024 20:30,107.981,16.903,101.515,0.66
14444,4/13/2024 20:45,108.015,16.903,101.538,0.661
14445,4/13/2024 21:00,107.998,16.903,101.546,0.659
14446,4/13/2024 21:15,108.015,16.903,101.516,0.664
14447,4/13/2024 21:30,108.015,16.903,101.534,0.662
14448,4/13/2024 21:45,108.015,16.903,101.54,0.661
14449,4/13/2024 22:00,108.015,16.903,101.527,0.663
14450,4/13/2024 22:15,108.032,16.903,101.533,0.664
14451,4/13/2024 22:30,108.049,16.903,101.562,0.662
14452,4/13/2024 22:45,108.066,16.903,101.559,0.664
14453,4/13/2024 23:00,108.066,16.903,101.561,0.664
14454,4/13/2024 23:15,108.1,16.903,101.557,0.668
14455,4/13/2024 23:30,108.1,16.903,101.529,0.671
14456,4/13/2024 23:45,108.1,16.903,101.534,0.671
14457,4/14/2024 0:00,108.117,16.903,101.522,0.673
14458,4/14/2024 0:15,108.1,16.903,101.505,0.673
14459,4/14/2024 0:30,108.117,16.903,101.504,0.675
14460,4/14/2024 0:45,108.117,16.903,101.493,0.676
14461,4/14/2024 1:00,108.117,16.903,101.539,0.672
14462,4/14/2024 1:15,108.117,16.903,101.545,0.671
14463,4/14/2024 1:30,108.117,16.903,101.54,0.672
14464,4/14/2024 1:45,108.134,16.903,101.545,0.673
14465,4/14/2024 2:00,108.134,16.903,101.522,0.675
14466,4/14/2024 2:15,108.134,16.903,101.531,0.674
14467,4/14/2024 2:30,108.134,16.903,101.529,0.674
14468,4/14/2024 2:45,108.151,16.903,101.511,0.678
14469,4/14/2024 3:00,108.168,16.903,101.521,0.679
14470,4/14/2024 3:15,108.168,16.903,101.537,0.677
14471,4/14/2024 3:30,108.151,16.903,101.525,0.677
14472,4/14/2024 3:45,108.168,16.903,101.512,0.68
14473,4/14/2024 4:00,108.202,16.903,101.517,0.683
14474,4/14/2024 4:15,108.202,16.903,101.526,0.682
14475,4/14/2024 4:30,108.189,16.999,101.52,0.681
14476,4/14/2024 4:45,108.223,16.999,101.529,0.684
14477,4/14/2024 5:00,108.257,16.999,101.577,0.682
14478,4/14/2024 5:15,108.291,16.999,101.575,0.686
14479,4/14/2024 5:30,108.308,16.999,101.608,0.684
14480,4/14/2024 5:45,108.325,16.999,101.613,0.685
14481,4/14/2024 6:00,108.325,16.999,101.652,0.681
14482,4/14/2024 6:15,108.359,16.999,101.676,0.682
14483,4/14/2024 6:30,108.376,16.999,101.713,0.68
14484,4/14/2024 6:45,108.376,16.999,101.848,0.667
14485,4/14/2024 7:00,108.376,16.999,101.88,0.663
14486,4/14/2024 7:15,108.376,16.999,101.926,0.659
14487,4/14/2024 7:30,108.376,16.999,101.959,0.655
14488,4/14/2024 7:45,108.394,16.999,102.015,0.651
14489,4/14/2024 8:00,108.376,16.999,102.018,0.649
14490,4/14/2024 8:15,108.394,16.999,102.048,0.648
14491,4/14/2024 8:30,108.376,16.999,102.086,0.642
14492,4/14/2024 8:45,108.394,16.999,102.117,0.641
14493,4/14/2024 9:00,108.359,16.999,102.123,0.637
14494,4/14/2024 9:15,108.376,16.999,102.124,0.638
14495,4/14/2024 9:30,108.394,16.999,102.14,0.639
14496,4/14/2024 9:45,108.376,16.999,102.12,0.639
14497,4/14/2024 10:00,108.376,16.999,102.127,0.638
14498,4/14/2024 10:15,108.342,16.999,102.122,0.635
14499,4/14/2024 10:30,108.325,16.999,102.135,0.632
14500,4/14/2024 10:45,108.291,16.999,102.052,0.637
14501,4/14/2024 11:00,108.274,16.999,102.032,0.637
14502,4/14/2024 11:15,108.257,16.999,102.024,0.637
14503,4/14/2024 11:30,108.257,16.999,102.001,0.639
14504,4/14/2024 11:45,108.223,16.999,101.995,0.636
14505,4/14/2024 12:00,108.206,16.999,101.971,0.637
14506,4/14/2024 12:15,108.189,16.999,101.953,0.637
14507,4/14/2024 12:30,108.155,16.999,101.925,0.636
14508,4/14/2024 12:45,108.121,16.999,101.88,0.637
14509,4/14/2024 13:00,108.086,16.999,101.842,0.638
14510,4/14/2024 13:15,108.069,16.999,101.826,0.638
14511,4/14/2024 13:30,108.052,16.999,101.801,0.638
14512,4/14/2024 13:45,108.018,16.999,101.794,0.636
14513,4/14/2024 14:00,107.984,16.999,101.745,0.637
14514,4/14/2024 14:15,107.95,16.999,101.724,0.636
14515,4/14/2024 14:30,107.916,16.999,101.674,0.637
14516,4/14/2024 14:45,107.882,16.999,101.647,0.637
14517,4/14/2024 15:00,107.847,16.999,101.593,0.639
14518,4/14/2024 15:15,107.83,16.999,101.579,0.638
14519,4/14/2024 15:30,107.813,16.999,101.563,0.638
14520,4/14/2024 15:45,107.796,16.999,101.559,0.637
14521,4/14/2024 16:00,107.796,16.999,101.513,0.642
14522,4/14/2024 16:15,107.779,16.999,101.512,0.64
14523,4/14/2024 16:30,107.762,16.999,101.511,0.638
14524,4/14/2024 16:45,107.745,16.999,101.509,0.637
14525,4/14/2024 17:00,107.745,16.999,101.498,0.638
14526,4/14/2024 17:15,107.745,16.999,101.5,0.638
14527,4/14/2024 17:30,107.728,16.999,101.484,0.638
14528,4/14/2024 17:45,107.728,16.999,101.452,0.641
14529,4/14/2024 18:00,107.711,16.999,101.445,0.64
14530,4/14/2024 18:15,107.694,16.999,101.395,0.643
14531,4/14/2024 18:30,107.694,16.999,101.373,0.646
14532,4/14/2024 18:45,107.711,16.999,101.38,0.647
14533,4/14/2024 19:00,107.711,16.999,101.407,0.644
14534,4/14/2024 19:15,107.711,16.999,101.358,0.649
14535,4/14/2024 19:30,107.711,16.999,101.356,0.649
14536,4/14/2024 19:45,107.728,16.999,101.365,0.65
14537,4/14/2024 20:00,107.745,16.999,101.384,0.65
14538,4/14/2024 20:15,107.745,16.999,101.352,0.653
14539,4/14/2024 20:30,107.745,16.999,101.374,0.651
14540,4/14/2024 20:45,107.745,16.999,101.374,0.651
14541,4/14/2024 21:00,107.745,16.999,101.349,0.653
14542,4/14/2024 21:15,107.728,16.999,101.36,0.65
14543,4/14/2024 21:30,107.728,16.999,101.352,0.651
14544,4/14/2024 21:45,107.745,16.999,101.337,0.654
14545,4/14/2024 22:00,107.745,16.999,101.367,0.651
14546,4/14/2024 22:15,107.728,16.999,101.37,0.649
14547,4/14/2024 22:30,107.728,16.999,101.321,0.654
14548,4/14/2024 22:45,107.745,16.999,101.336,0.654
14549,4/14/2024 23:00,107.745,16.999,101.331,0.655
14550,4/14/2024 23:15,107.745,16.999,101.338,0.654
14551,4/14/2024 23:30,107.745,16.999,101.334,0.655
14552,4/14/2024 23:45,107.728,16.999,101.33,0.653
14553,4/15/2024 0:00,107.728,16.999,101.321,0.654
14554,4/15/2024 0:15,107.711,16.999,101.317,0.653
14555,4/15/2024 0:30,107.728,16.999,101.302,0.656
14556,4/15/2024 0:45,107.694,16.999,101.287,0.654
14557,4/15/2024 1:00,107.677,16.999,101.267,0.655
14558,4/15/2024 1:15,107.677,16.999,101.252,0.656
14559,4/15/2024 1:30,107.643,16.999,101.233,0.655
14560,4/15/2024 1:45,107.643,16.999,101.213,0.657
14561,4/15/2024 2:00,107.626,16.999,101.202,0.656
14562,4/15/2024 2:15,107.626,16.999,101.22,0.654
14563,4/15/2024 2:30,107.643,16.999,101.2,0.658
14564,4/15/2024 2:45,107.643,16.999,101.202,0.658
14565,4/15/2024 3:00,107.626,16.999,101.204,0.656
14566,4/15/2024 3:15,107.626,16.999,101.193,0.657
14567,4/15/2024 3:30,107.643,16.999,101.2,0.658
14568,4/15/2024 3:45,107.626,16.999,101.204,0.656
14569,4/15/2024 4:00,107.66,16.999,101.201,0.66
14570,4/15/2024 4:15,107.626,16.999,101.186,0.658
14571,4/15/2024 4:30,107.643,16.999,101.208,0.657
14572,4/15/2024 4:45,107.66,16.999,101.209,0.659
14573,4/15/2024 5:00,107.643,16.999,101.214,0.657
14574,4/15/2024 5:15,107.694,16.999,101.243,0.659
14575,4/15/2024 5:30,107.694,16.999,101.266,0.656
14576,4/15/2024 5:45,107.711,16.999,101.25,0.66
14577,4/15/2024 6:00,107.728,16.999,101.29,0.657
14578,4/15/2024 6:15,107.762,16.999,101.304,0.659
14579,4/15/2024 6:30,107.779,16.999,101.338,0.658
14580,4/15/2024 6:45,107.796,16.999,101.376,0.656
14581,4/15/2024 7:00,107.779,16.999,101.426,0.649
14582,4/15/2024 7:15,107.796,16.999,101.437,0.649
14583,4/15/2024 7:30,107.796,16.999,101.491,0.644
14584,4/15/2024 7:45,107.796,16.999,101.493,0.644
14585,4/15/2024 8:00,107.813,16.999,101.505,0.644
14586,4/15/2024 8:15,107.796,16.999,101.523,0.641
14587,4/15/2024 8:30,107.813,16.999,101.555,0.639
14588,4/15/2024 8:45,107.83,16.999,101.576,0.639
14589,4/15/2024 9:00,107.83,16.999,101.577,0.639
14590,4/15/2024 9:15,107.847,16.999,101.593,0.639
14591,4/15/2024 9:30,107.83,16.999,101.601,0.636
14592,4/15/2024 9:45,107.83,16.999,101.589,0.637
14593,4/15/2024 10:00,107.813,16.999,101.582,0.636
14594,4/15/2024 10:15,107.813,16.999,101.563,0.638
14595,4/15/2024 10:30,107.796,16.999,101.524,0.641
14596,4/15/2024 10:45,107.762,16.999,101.473,0.642
14597,4/15/2024 11:00,107.745,16.999,101.485,0.639
14598,4/15/2024 11:15,107.745,16.999,101.462,0.642
14599,4/15/2024 11:30,107.728,16.999,101.445,0.642
14600,4/15/2024 11:45,107.694,16.999,101.423,0.64
14601,4/15/2024 12:00,107.711,16.999,101.413,0.643
14602,4/15/2024 12:15,107.677,16.999,101.426,0.638
14603,4/15/2024 12:30,107.694,16.999,101.405,0.642
14604,4/15/2024 12:45,107.677,16.999,101.416,0.639
14605,4/15/2024 13:00,107.663,17.094,101.373,0.642
14606,4/15/2024 13:15,107.66,16.999,101.368,0.643
14607,4/15/2024 13:30,107.626,16.999,101.356,0.64
14608,4/15/2024 13:45,107.629,17.094,101.351,0.641
14609,4/15/2024 14:00,107.612,17.094,101.293,0.645
14610,4/15/2024 14:15,107.612,17.094,101.315,0.643
14611,4/15/2024 14:30,107.578,17.094,101.264,0.645
14612,4/15/2024 14:45,107.578,17.094,101.238,0.647
14613,4/15/2024 15:00,107.561,17.094,101.24,0.646
14614,4/15/2024 15:15,107.544,17.094,101.236,0.644
14615,4/15/2024 15:30,107.544,17.094,101.221,0.646
14616,4/15/2024 15:45,107.544,17.094,101.225,0.645
14617,4/15/2024 16:00,107.527,17.094,101.253,0.641
14618,4/15/2024 16:15,107.51,17.094,101.233,0.641
14619,4/15/2024 16:30,107.544,17.094,101.251,0.643
14620,4/15/2024 16:45,107.544,17.094,101.256,0.642
14621,4/15/2024 17:00,107.527,17.094,101.228,0.643
14622,4/15/2024 17:15,107.527,17.094,101.243,0.642
14623,4/15/2024 17:30,107.51,17.094,101.228,0.642
14624,4/15/2024 17:45,107.51,17.094,101.216,0.643
14625,4/15/2024 18:00,107.527,17.094,101.215,0.645
14626,4/15/2024 18:15,107.51,17.094,101.201,0.644
14627,4/15/2024 18:30,107.51,17.094,101.216,0.643
14628,4/15/2024 18:45,107.527,17.094,101.221,0.644
14629,4/15/2024 19:00,107.544,17.094,101.232,0.645
14630,4/15/2024 19:15,107.578,17.094,101.262,0.645
14631,4/15/2024 19:30,107.595,17.094,101.265,0.646
14632,4/15/2024 19:45,107.612,17.094,101.293,0.645
14633,4/15/2024 20:00,107.612,17.094,101.323,0.642
14634,4/15/2024 20:15,107.663,17.094,101.326,0.647
14635,4/15/2024 20:30,107.68,17.094,101.342,0.647
14636,4/15/2024 20:45,107.68,17.094,101.364,0.645
14637,4/15/2024 21:00,107.714,17.094,101.374,0.647
14638,4/15/2024 21:15,107.731,17.094,101.398,0.647
14639,4/15/2024 21:30,107.731,17.094,101.411,0.645
14640,4/15/2024 21:45,107.748,17.094,101.422,0.646
14641,4/15/2024 22:00,107.765,17.094,101.426,0.647
14642,4/15/2024 22:15,107.783,17.094,101.445,0.647
14643,4/15/2024 22:30,107.783,17.094,101.454,0.646
14644,4/15/2024 22:45,107.817,17.094,101.485,0.647
